_about,average_price,house_price_index,percentage_annual_change,percentage_change,ref_month,ref_period_duration,ref_period_start,ref_region,average_price_detached,average_price_existing_property,average_price_flat_maisonette,average_price_new_build,average_price_sa,average_price_semi_detached,average_price_terraced,house_price_index_detached,house_price_index_existing_property,house_price_index_flat_maisonette,house_price_index_new_build,house_price_index_sa,house_price_index_semi_detached,house_price_index_terraced,sales_volume,percentage_change_detached,percentage_change_existing_property,percentage_change_flat_maisonette,percentage_change_new_build,percentage_change_semi_detached,percentage_change_terraced,sales_volume_existing_property,sales_volume_new_build,percentage_annual_change_detached,percentage_annual_change_existing_property,percentage_annual_change_flat_maisonette,percentage_annual_change_new_build,percentage_annual_change_semi_detached,percentage_annual_change_terraced
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-01,260941,100.0,5.2,-0.9,2023-01,1,2023-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,430764.0,258013.0,194805.0,319822.0,260941.0,261086.0,216073.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60608.0,-0.1,-1.1,-1.3,4.1,-0.5,-1.7,55619.0,4989.0,5.7,5.0,2.2,8.9,6.2,5.6
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-02,258788,99.2,4.2,-0.8,2023-02,1,2023-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,428190.0,255738.0,193426.0,320447.0,260011.0,258204.0,214287.0,99.4,99.1,99.3,100.2,99.6,98.9,99.2,59690.0,-0.6,-0.9,-0.7,0.2,-1.1,-0.8,54543.0,5147.0,5.3,4.1,0.9,6.2,4.9,4.6
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-03,255885,98.1,2.7,-1.1,2023-03,1,2023-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,424426.0,252594.0,192269.0,323135.0,258531.0,255807.0,210299.0,98.5,97.9,98.7,101.0,99.1,98.0,97.3,70607.0,-0.9,-1.2,-0.6,0.8,-0.9,-1.9,62673.0,7934.0,3.6,2.4,1.0,7.2,3.3,2.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-04,256479,98.3,1.7,0.2,2023-04,1,2023-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,424716.0,253197.0,192356.0,323505.0,258197.0,256474.0,211281.0,98.6,98.1,98.7,101.2,98.9,98.2,97.8,52097.0,0.1,0.2,0.0,0.1,0.3,0.5,47038.0,5059.0,2.7,1.4,-0.2,7.7,2.7,0.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-05,257330,98.6,0.9,0.3,2023-05,1,2023-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,422381.0,254108.0,195037.0,322938.0,257988.0,256263.0,212695.0,98.1,98.5,100.1,101.0,98.9,98.2,98.4,56484.0,-0.5,0.4,1.4,-0.2,-0.1,0.7,50908.0,5576.0,1.2,0.6,0.5,7.3,1.0,0.5
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-06,258275,99.0,0.1,0.4,2023-06,1,2023-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,423828.0,255517.0,193937.0,313423.0,257797.0,257278.0,214878.0,98.4,99.0,99.6,98.0,98.8,98.5,99.4,70796.0,0.3,0.6,-0.6,-2.9,0.4,1.0,61400.0,9396.0,0.6,-0.1,-1.9,2.4,0.6,0.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-07,261182,100.1,-0.7,1.1,2023-07,1,2023-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,428922.0,257975.0,195054.0,326363.0,257894.0,261565.0,216925.0,99.6,100.0,100.1,102.0,98.8,100.2,100.4,65177.0,1.2,1.0,0.6,4.1,1.7,1.0,61091.0,4086.0,0.0,-1.0,-2.1,4.9,-0.1,-1.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-08,262602,100.6,-1.0,0.5,2023-08,1,2023-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,431657.0,259559.0,195719.0,323993.0,258002.0,262101.0,218944.0,100.2,100.6,100.5,101.3,98.9,100.4,101.3,72741.0,0.6,0.6,0.3,-0.7,0.2,0.9,67930.0,4811.0,-0.5,-1.2,-2.3,4.0,-0.5,-1.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-09,261318,100.1,-1.7,-0.5,2023-09,1,2023-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,428518.0,258368.0,195619.0,320669.0,257193.0,260519.0,217842.0,99.5,100.1,100.4,100.3,98.6,99.8,100.8,71120.0,-0.7,-0.5,-0.1,-1.0,-0.6,-0.5,64915.0,6205.0,-1.6,-1.9,-2.1,3.2,-1.5,-1.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-10,260129,99.7,-2.1,-0.5,2023-10,1,2023-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,425957.0,256857.0,194826.0,326811.0,256804.0,260280.0,216282.0,98.9,99.6,100.0,102.2,98.4,99.7,100.1,68773.0,-0.6,-0.6,-0.4,1.9,-0.1,-0.7,63204.0,5569.0,-2.5,-2.5,-2.2,5.0,-1.7,-2.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-11,258368,99.0,-2.6,-0.7,2023-11,1,2023-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,426134.0,254992.0,192701.0,327497.0,255940.0,258799.0,214014.0,98.9,98.8,98.9,102.4,98.1,99.1,99.0,67173.0,0.0,-0.7,-1.1,0.2,-0.6,-1.0,61517.0,5656.0,-2.3,-3.0,-2.9,3.7,-2.1,-3.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2023-12,256177,98.2,-2.7,-0.8,2023-12,1,2023-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,418631.0,253225.0,191890.0,315715.0,254721.0,256370.0,213287.0,97.2,98.1,98.5,98.7,97.6,98.2,98.7,64072.0,-1.8,-0.7,-0.4,-3.6,-0.9,-0.3,55866.0,8206.0,-2.9,-3.0,-2.8,2.8,-2.3,-3.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-01,255972,98.1,-1.9,-0.1,2024-01,1,2024-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,420315.0,252582.0,191646.0,325532.0,256122.0,255737.0,212711.0,97.6,97.9,98.4,101.8,98.2,98.0,98.4,51627.0,0.4,-0.3,-0.1,3.1,-0.2,-0.3,48062.0,3565.0,-2.4,-2.1,-1.6,1.8,-2.0,-1.6
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-02,254633,97.6,-1.6,-0.5,2024-02,1,2024-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,415397.0,251285.0,190328.0,323351.0,256011.0,255295.0,212262.0,96.4,97.4,97.7,101.1,98.1,97.8,98.2,56881.0,-1.2,-0.5,-0.7,-0.7,-0.2,-0.2,52650.0,4231.0,-3.0,-1.7,-1.6,0.9,-1.1,-0.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-03,255082,97.8,-0.3,0.2,2024-03,1,2024-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,416298.0,251761.0,193000.0,323255.0,257065.0,254265.0,211943.0,96.6,97.6,99.1,101.1,98.5,97.4,98.1,66447.0,0.2,0.2,1.4,0.0,-0.4,-0.1,59822.0,6625.0,-1.9,-0.3,0.4,0.0,-0.6,0.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-04,256478,98.3,0.0,0.5,2024-04,1,2024-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,415853.0,253268.0,193853.0,322489.0,258439.0,256304.0,213888.0,96.5,98.2,99.5,100.8,99.0,98.2,99.0,60866.0,-0.1,0.6,0.4,-0.2,0.8,0.9,55653.0,5213.0,-2.1,0.0,0.8,-0.3,-0.1,1.2
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-05,258565,99.1,0.5,0.8,2024-05,1,2024-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,419008.0,255316.0,195274.0,325351.0,259361.0,258606.0,215670.0,97.3,99.0,100.2,101.7,99.4,99.1,99.8,73527.0,0.8,0.8,0.7,0.9,0.9,0.8,66927.0,6600.0,-0.8,0.5,0.1,0.7,0.9,1.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-06,259585,99.5,0.5,0.4,2024-06,1,2024-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,419358.0,256776.0,195694.0,317910.0,259280.0,258910.0,217952.0,97.4,99.5,100.5,99.4,99.4,99.2,100.9,71472.0,0.1,0.6,0.2,-2.3,0.1,1.1,61933.0,9539.0,-1.1,0.5,0.9,1.4,0.6,1.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-07,262479,100.6,0.5,1.1,2024-07,1,2024-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,425199.0,259246.0,195740.0,329016.0,259388.0,262908.0,220655.0,98.7,100.5,100.5,102.9,99.4,100.7,102.1,79090.0,1.4,1.0,0.0,3.5,1.5,1.2,74291.0,4799.0,-0.9,0.5,0.4,0.8,0.5,1.7
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-08,265085,101.6,0.9,1.0,2024-08,1,2024-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,429838.0,262013.0,197803.0,328542.0,260390.0,264929.0,223062.0,99.8,101.6,101.5,102.7,99.8,101.5,103.2,86431.0,1.1,1.1,1.1,-0.1,0.8,1.1,80339.0,6092.0,-0.4,0.9,1.1,1.4,1.1,1.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-09,264750,101.5,1.3,-0.1,2024-09,1,2024-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,432642.0,261636.0,196260.0,329005.0,261092.0,265344.0,221758.0,100.4,101.4,100.7,102.9,100.1,101.6,102.6,77070.0,0.7,-0.1,-0.8,0.1,0.2,-0.6,70388.0,6682.0,1.0,1.3,0.3,2.6,1.9,1.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-10,265252,101.7,2.0,0.2,2024-10,1,2024-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,432134.0,261963.0,198015.0,332932.0,262182.0,265132.0,222232.0,100.3,101.5,101.6,104.1,100.5,101.5,102.9,89291.0,-0.1,0.1,0.9,1.2,-0.1,0.2,82694.0,6596.0,1.5,2.0,1.6,1.9,1.9,2.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-11,264515,101.4,2.4,-0.3,2024-11,1,2024-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,430747.0,261296.0,195408.0,330802.0,262429.0,266381.0,221701.0,100.0,101.3,100.3,103.4,100.6,102.0,102.6,86488.0,-0.3,-0.3,-1.3,-0.6,0.5,-0.2,79490.0,6997.0,1.1,2.5,1.4,1.0,2.9,3.6
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2024-12,263991,101.2,3.1,-0.2,2024-12,1,2024-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,433653.0,260674.0,193853.0,332197.0,263299.0,264927.0,221372.0,100.7,101.0,99.5,103.9,100.9,101.5,102.5,78572.0,0.7,-0.2,-0.8,0.4,-0.5,-0.1,69009.0,9562.0,3.6,2.9,1.0,5.2,3.3,3.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-01,264936,101.5,3.5,0.4,2025-01,1,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,433587.0,261108.0,194677.0,343301.0,265048.0,266530.0,222203.0,100.7,101.2,99.9,107.3,101.6,102.1,102.8,66235.0,0.0,0.2,0.4,3.3,0.6,0.4,62426.0,3809.0,3.2,3.4,1.6,5.5,4.2,4.5
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-02,264909,101.5,4.0,0.0,2025-02,1,2025-02-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,431210.0,261263.0,194753.0,340395.0,266236.0,266608.0,223102.0,100.1,101.3,100.0,106.4,102.0,102.1,103.3,71994.0,-0.5,0.1,0.0,-0.8,0.0,0.4,67218.0,4776.0,3.8,4.0,2.3,5.3,4.4,5.1
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-03,268508,102.9,5.3,1.4,2025-03,1,2025-03-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,431147.0,264912.0,198890.0,343464.0,270442.0,270448.0,227505.0,100.1,102.7,102.1,107.4,103.6,103.6,105.3,121773.0,0.0,1.4,2.1,0.9,1.4,2.0,112995.0,8778.0,3.6,5.2,3.1,6.3,6.4,7.3
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-04,261258,100.1,1.9,-2.7,2025-04,1,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,430353.0,257028.0,191748.0,345864.0,263057.0,263604.0,217354.0,99.9,99.6,98.4,108.1,100.8,101.0,100.6,38560.0,-0.2,-3.0,-3.6,0.7,-2.5,-4.5,35490.0,3070.0,3.5,1.5,-1.1,7.2,2.8,1.6
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-05,264782,101.5,2.4,1.3,2025-05,1,2025-05-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,432966.0,260923.0,193209.0,343633.0,265423.0,267162.0,222708.0,100.5,101.1,99.2,107.4,101.7,102.3,103.1,56254.0,0.6,1.5,0.8,-0.6,1.3,2.5,52520.0,3734.0,3.3,2.2,-1.0,5.5,3.3,3.3
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-06,267985,102.7,3.2,1.2,2025-06,1,2025-06-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,436086.0,264424.0,195264.0,342349.0,267500.0,270914.0,226185.0,101.2,102.5,100.2,107.0,102.5,103.8,104.7,62169.0,0.7,1.3,1.1,-0.4,1.4,1.6,58544.0,3625.0,4.0,3.0,-0.2,7.7,4.6,3.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-07,270432,103.6,3.0,0.9,2025-07,1,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,441346.0,266048.0,196164.0,358086.0,267161.0,273678.0,228149.0,102.5,103.1,100.7,112.0,102.4,104.8,105.6,68534.0,1.2,0.6,0.5,4.6,1.0,0.9,,,3.8,2.6,0.2,8.8,4.1,3.4
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-08,271808,104.2,2.5,0.5,2025-08,1,2025-08-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,442716.0,267825.0,195810.0,353093.0,267089.0,276320.0,229804.0,102.8,103.8,100.5,110.4,102.4,105.8,106.4,69270.0,0.3,0.7,-0.2,-1.4,1.0,0.7,,,3.0,2.2,-1.0,7.5,4.3,3.0
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-09,270827,103.8,2.3,-0.4,2025-09,1,2025-09-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,443281.0,266614.0,194702.0,355737.0,267048.0,274456.0,229052.0,102.9,103.3,99.9,111.2,102.3,105.1,106.0,58996.0,0.1,-0.5,-0.6,0.7,-0.7,-0.3,,,2.5,1.9,-0.8,8.1,3.4,3.3
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-10,270548,103.7,2.0,-0.1,2025-10,1,2025-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,442298.0,265784.0,193420.0,364459.0,267427.0,275992.0,228430.0,102.7,103.0,99.3,114.0,102.5,105.7,105.7,62799.0,-0.2,-0.3,-0.7,2.5,0.6,-0.3,,,2.4,1.5,-2.3,9.5,4.1,2.8
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-11,272043,104.3,2.8,0.6,2025-11,1,2025-11-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,443474.0,,195322.0,,269966.0,276663.0,230301.0,103.0,,100.3,,103.5,106.0,106.6,,0.3,,1.0,,0.2,0.8,,,3.0,,0.0,,3.9,3.9
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/2025-12,270259,103.6,2.4,-0.7,2025-12,1,2025-12-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,440564.0,,192826.0,,269617.0,275313.0,229449.0,102.3,,99.0,,103.3,105.4,106.2,,-0.7,,-1.3,,-0.5,-0.4,,,1.6,,-0.5,,3.9,3.6
